year,ifs,iso,country,region,income_group,lending_category,pvd,hhd,gg,cg,pop,emp,hc,ctfp,labsh,pl_c,pl_i,pl_g,pl_x,pl_m,debt,debt_imp,rgdpc,population,growth,log_growth
2015,548,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD,NA,NA,0.5697077192970166,0.5357447824487378,30270961.999999996,14060624.122619629,2.9902830123901367,0.584287166595459,0.3959816098213196,0.3907776474952698,0.4139529168605805,0.3789226412773132,0.6403060555458069,0.5662883520126343,0.5697077192970166,0.5697077192970166,22432,29874.07689,0.03454319051791726,0.03395996747009891
2016,548,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD,NA,NA,0.5578749088779121,0.5189057827617415,30684654,14129375.457763672,3.01212477684021,0.5789945721626282,0.3959816098213196,0.3786167800426483,0.40658634901046753,0.3856807053089142,0.644768238067627,0.567504346370697,0.5578749088779121,0.5578749088779121,23053,30301.04707,0.027683666191155493,0.027307401965279317
2017,548,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD,NA,NA,0.5439554480198061,0.5004969722584547,31104646,14459714.889526367,3.034125804901123,0.5740966200828552,0.3959816098213196,0.3879097402095794,0.3940991461277008,0.4038631319999695,0.6475727558135986,0.5709112882614136,0.5439554480198061,0.5439554480198061,24041.1138,30724.01887,0.042862698997961184,0.04196952689110364
2018,548,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD,NA,NA,0.5564596347962508,0.5118590097806266,31528032.999999996,14813860.893249512,3.0562877655029297,0.572380542755127,0.3959816098213196,0.4190922677516937,0.4257776439189911,0.4283093214035034,0.6691674590110779,0.5936302542686462,0.5564596347962508,0.5564596347962508,24842.3559,31142.72014,0.033327994146427585,0.03278465585457196
2019,548,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD,NA,NA,0.5708252194845506,0.5242137105037357,31949776.999999996,15118323.32611084,3.078611373901367,0.5752310752868652,0.3959816098213196,0.41246235370635986,0.3998863995075226,0.4155837595462799,0.670548677444458,0.5908429622650146,0.5708252194845506,0.5708252194845506,NA,NA,NA,NA
1950,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,32023756.298933502,12523913.383483889,NA,NA,0.7654170989990234,0.03630194067955017,0.08792684227228165,0.02269867435097694,0.06163803488016128,0.05786072462797165,NA,0.288639019851863,1200,31796.939,NA,NA
1951,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,32723863.45504634,12776082.038879396,NA,NA,0.7654170989990234,0.03853064775466919,0.09396064281463624,0.02227762155234813,0.0793459415435791,0.07278645783662796,NA,0.2803635591442554,1262,32492.088,0.051666666666666666,0.05037620732506687
1952,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,33444628.553519715,13035374.641418455,NA,NA,0.7654170989990234,0.03731251135468483,0.10144072026014328,0.02214959822595119,0.07527756690979004,0.06161738932132721,NA,0.2705699660065437,1323,33207.747,0.04833597464342314,0.04720412101379718
1953,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,34186735.45407841,13302021.026611328,NA,NA,0.7654170989990234,0.03934365510940552,0.10330504924058914,0.02832724340260029,0.07851852476596832,0.06387887895107269,NA,0.2603339814023085,1325,33944.6,0.0015117157974300832,0.0015105743053668514
1954,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,35182554.31253284,13666234.970092772,NA,NA,0.7654170989990234,0.04211459308862686,0.10624419152736664,0.02834485098719597,0.08198860287666321,0.06261015683412552,NA,0.2499690817691389,1382,34933.365,0.0430188679245283,0.04211926590729257
1955,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,36209773.08969895,14041310.31036377,NA,NA,0.7654170989990234,0.04518795385956764,0.12096697837114334,0.02724302001297474,0.08169820159673691,0.06218272820115089,NA,0.23956661594755221,1379,35953.308,-0.002170767004341534,-0.0021731265343133497
1956,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,37269175.53492423,14427486.419677734,NA,NA,0.7654170989990234,0.04896681755781174,0.13179641962051392,0.02980509772896766,0.08170640468597412,0.06310638785362244,NA,0.2291532041949578,1309,37005.207,-0.050761421319796954,-0.05209511188340193
1957,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,38361510.82037912,14824987.411499023,NA,NA,0.7654170989990234,0.04952835291624069,0.1418958604335785,0.02892045490443706,0.08727708458900452,0.06787838786840439,NA,0.21873660633509398,1323,38089.805,0.0106951871657754,0.010638398205055797
1958,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,39487482.015331216,15234022.14050293,NA,NA,0.7654170989990234,0.04786987975239754,0.14018544554710388,0.02726073563098907,0.09664107859134674,0.07003795355558395,NA,0.20831909235581536,1270,39207.803,-0.0400604686318972,-0.040884984662318685
1959,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,40647876.71103659,15654825.210571287,NA,NA,0.7654170989990234,0.04797860607504845,0.13288000226020813,0.02701171487569809,0.10094863921403883,0.06974853575229645,NA,0.19790135372146456,1288,40359.976,0.014173228346456693,0.0140737272116619
1960,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,41843847.48006514,16087772.369384766,1.1517226696014404,0.45108136534690857,0.7654170989990234,0.04591820016503334,0.14267084002494812,0.02593641355633735,0.09686935693025588,0.06444329768419266,NA,0.18748369480349214,1307,41547.479,0.014751552795031056,0.01464380695992301
1961,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,43076646.784609415,16486873.626708984,1.151724934577942,0.4439049959182739,0.7654170989990234,0.05092643946409225,0.14428941905498505,0.02699916064739227,0.08857619017362595,0.06824784725904465,NA,0.17706655732899873,1313,42771.546,0.0045906656465187455,0.00458016067857416
1962,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,44347311.9399823,16890312.19482422,1.151727318763733,0.4388398230075836,0.7654170989990234,0.05416994541883468,0.15331539511680603,0.02863558754324913,0.10123306512832642,0.07413240522146225,NA,0.16665128150052214,1349,44033.212,0.027418126428027417,0.0270489819049596
1963,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,45656592.11835424,17689481.735229492,1.1517295837402344,0.4448106288909912,0.7654170989990234,0.0526423305273056,0.15365001559257507,0.02802595123648643,0.1011982187628746,0.07861606031656265,NA,0.15624241523780538,1433,45333.217,0.06226834692364715,0.060406571620415954
1964,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,47008359.96355994,18498399.73449707,1.1517318487167358,0.4332292973995209,0.7654170989990234,0.05410467088222504,0.1664772629737854,0.02803879976272583,0.10431745648384094,0.08152665942907333,NA,0.14585555049054116,1451,46675.411,0.01256106071179344,0.01248282505601597
1965,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,48406891.51983361,19453788.75732422,1.1517342329025269,0.4319722354412079,0.7654170989990234,0.06061293929815292,0.15030837059020996,0.02760578319430351,0.107232004404068,0.0853797048330307,NA,0.13554418901459292,1505,48064.037,0.037215713301171606,0.03653992429878833
1966,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,49844176.4078147,19876842.498779297,1.1517364978790283,0.4167456328868866,0.7654170989990234,0.07100556045770645,0.1567790061235428,0.03152789175510406,0.10348372161388396,0.08859600871801376,NA,0.12549192880337748,1414,49491.141,-0.06046511627906977,-0.06237033072645808
1967,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,NA,51312042.88798285,19223173.141479492,1.1517388820648191,0.38697701692581177,0.7654170989990234,0.06808647513389587,0.15156902372837067,0.02999373897910118,0.11181669682264328,0.09153349697589874,NA,0.1163288134029293,1160,50948.612,-0.17963224893917965,-0.19800256235610772
1968,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.11021693116350031,52819165.9898806,19463504.79125977,1.1517411470413208,0.3844466507434845,0.7654170989990234,0.06662817299365997,0.15704374015331268,0.02885329909622669,0.10810843110084534,0.09047193825244904,0.11021693116350031,0.11021693116350031,1114,52445.059,-0.039655172413793106,-0.04046286361318102
1969,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.1145758109041914,54375169.694466315,20488611.221313477,1.1517435312271118,0.4333694577217102,0.7654170989990234,0.07210194319486618,0.1703786700963974,0.03048393875360489,0.11587851494550704,0.09537582099437714,0.1145758109041914,0.1145758109041914,1372,53990.042,0.23159784560143626,0.2083123877986012
1970,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.06495901283679749,55982144,21717884.063720703,1.1517457962036133,0.5036181211471558,0.7654170989990234,0.1154015064239502,0.20381812751293185,0.04809054732322693,0.12616413831710815,0.1004590019583702,0.06495901283679749,0.06495901283679749,1744,55585.637,0.27113702623906705,0.23991179618309444
1971,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.05219758493620916,57296983,21784921.646118164,1.1558526754379272,0.544218122959137,0.7654170989990234,0.12208689749240877,0.21624436974525452,0.0477578192949295,0.10586009919643402,0.10734899342060088,0.05219758493620916,0.05219758493620916,1894,57234.219,0.0860091743119266,0.08250966927709867
1972,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.04822074862714163,58665808,22065916.061401367,1.159974217414856,0.5574488639831543,0.7654170989990234,0.13392576575279236,0.24363243579864505,0.05666694417595863,0.126171812415123,0.11325158923864365,0.04822074862714163,0.04822074862714163,1908,58941.176,0.007391763463569166,0.007364578262208295
1973,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.05628380850980922,60114625,22519884.10949707,1.1641104221343994,0.6061750650405884,0.7654170989990234,0.14377480745315552,0.2235589176416397,0.05622109770774841,0.15859530866146088,0.12633508443832395,0.05628380850980922,0.05628380850980922,2012,60702.378,0.05450733752620545,0.05307367921139805
1974,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.04287867888999515,61677177,22633821.48742676,1.1682614088058472,0.6899227499961853,0.7654170989990234,0.1938961446285248,0.33048516511917114,0.0761457160115242,0.2544006407260895,0.1902325451374054,0.04287867888999515,0.04287867888999515,2179,62523.705,0.08300198807157058,0.07973680372499013
1975,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.03941380585656402,63374297.99999999,23703931.80847168,1.1724271774291992,0.6864972114562988,0.7654170989990234,0.2619613707065582,0.38556715846061707,0.10361886769533156,0.320883572101593,0.2694960832595825,0.03941380585656402,0.03941380585656402,2051,64421.5,-0.058742542450665444,-0.06053857687223928
1976,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.04011239866230789,65221378,24755699.157714844,1.1766077280044556,0.6643821597099304,0.7654170989990234,0.303117573261261,0.4452412724494934,0.1182663068175316,0.3572085499763489,0.3165806233882904,0.04011239866230789,0.04011239866230789,2208,66392.898,0.07654802535348611,0.07375964932460526
1977,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.05759767979540833,67203127.99999999,25710077.2857666,1.180803298950195,0.66913902759552,0.7654170989990234,0.31452250480651855,0.4625855088233948,0.12322784215211868,0.4241310656070709,0.28987205028533936,0.05759767979540833,0.05759767979540833,2220,68421.168,0.005434782608695652,0.005420067469339113
1978,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.07930720361667086,69271917,25506530.76171875,1.185013771057129,0.6857916712760925,0.7654170989990234,0.37480467557907104,0.4955346584320069,0.14790672063827515,0.4069397449493408,0.3171466290950775,0.07930720361667086,0.07930720361667086,2028,70483.446,-0.08648648648648649,-0.09045711015525135
1979,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.08306477879523086,71361131,25541711.807250977,1.189239263534546,0.7120058536529541,0.7654170989990234,0.49190789461135864,0.5784131288528442,0.1962793171405792,0.4001346528530121,0.34981486201286316,0.08306477879523086,0.08306477879523086,2104,72588.342,0.03747534516765286,0.03679020914652667
1980,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.08356311865092204,73423633,27044691.08581543,1.1934798955917358,0.7545256018638611,0.7654170989990234,0.6856035590171814,0.6803365349769592,0.273076593875885,0.42806002497673035,0.39895015954971313,0.08356311865092204,0.08356311865092204,2080,74821.273,-0.011406844106463879,-0.011472401162236807
1981,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.11448737262954996,75440502,28255918.502807617,1.196359634399414,0.6931216716766357,0.7654170989990234,0.5226874351501465,0.666663646697998,0.24738657474517825,0.4046893417835235,0.3904905319213867,0.11448737262954996,0.11448737262954996,1855,77149.584,-0.10817307692307693,-0.11448319765382808
1982,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.15378818402477662,77427545.99999999,28605375.289916992,1.1992462873458862,0.6823120713233948,0.7918547987937927,0.58890300989151,0.7969721555709839,0.2825866937637329,0.3599933683872223,0.3982620537281037,0.15378818402477662,0.15378818402477662,1784,79510.977,-0.03827493261455526,-0.03902666190158085
1983,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.21638822690604603,79414840,27660924.911499023,1.202139973640442,0.5728485584259033,0.78605055809021,0.984851598739624,0.9279187917709352,0.27398937940597534,0.320280522108078,0.397892028093338,0.21638822690604603,0.21638822690604603,1631,81163.741,-0.08576233183856502,-0.08966471051894087
1984,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.23218735019654457,81448754.99999999,26434497.833251953,1.2050405740737915,0.49777793884277344,0.7447205781936646,1.0711770057678225,1.0725418329238892,0.2703588902950287,0.33402544260025024,0.3871186673641205,0.23218735019654457,0.23218735019654457,1527,82724.29,-0.06376456161863887,-0.06588829740238142
1985,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.23609030288228772,83562784.99999999,26613994.598388672,1.2079482078552246,0.6427881121635437,0.7672020792961121,0.6290767192840576,1.0053844451904297,0.23797015845775604,0.3167606294155121,0.37166497111320496,0.23609030288228772,0.23609030288228772,1621,84889.378,0.06155861165684348,0.059738216517043585
1986,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.3766084910048024,85766399,26734659.19494629,1.2108628749847412,0.3792286217212677,0.7605025172233582,0.5121014714241028,1.0032362937927246,0.7234389185905457,0.39984631538391113,0.4256671369075775,0.3766084910048024,0.3766084910048024,1610,87092.237,-0.006785934608266502,-0.006809063757167407
1987,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.6656328380358062,88048031.99999999,27426603.317260742,1.2137845754623413,0.2570703625679016,0.6376547813415527,0.40396595001220703,0.71816086769104,0.5889884233474731,0.404205858707428,0.4711247384548187,0.6656328380358062,0.6656328380358062,1556,89405.017,-0.03354037267080745,-0.03411575324017176
1988,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.5828106971812631,90395271,28510610.580444336,1.216713309288025,0.23343747854232788,0.6607880592346191,0.6379762291908264,0.8569299578666687,0.9095612168312072,0.37637242674827576,0.4918849766254425,0.5828106971812631,0.5828106971812631,1667,91760.42,0.07133676092544987,0.06890717801245705
1989,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.628023140716616,92788027,29203741.0736084,1.219649076461792,0.22296768426895144,0.570489227771759,0.40679875016212463,0.9702489376068116,0.7955639362335205,0.460448294878006,0.5030732750892639,0.628023140716616,0.628023140716616,1729,94159.653,0.03719256148770246,0.036517602932496486
1990,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.624195619667829,95212450,29960456.84814453,1.222591996192932,0.2391739785671234,0.5577595233917236,0.4744484722614288,1.144579529762268,1.0346264839172363,0.3959367871284485,0.5267921686172485,0.624195619667829,0.624195619667829,1773,96603.759,0.025448235974551765,0.025129820390917438
1991,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.6901531918688848,97667632,30742549.89624023,1.2444332838058472,0.2035416066646576,0.5797798037528992,0.56104975938797,1.1690131425857544,1.1818451881408691,0.5713887810707092,0.5532676577568054,0.6901531918688848,0.6901531918688848,1759.0035,98958.06575,-0.007894247038917073,-0.007925571571716252
1992,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,NA,0.6691211865501357,100161710,31540254.592895508,1.266664743423462,0.22241540253162384,0.5219912528991699,0.5449188947677612,1.0437238216400146,1.9550899267196655,0.31315654516220093,0.49511799216270447,0.6691211865501357,0.6691211865501357,1793.9401,101378.1463,0.019861586403892885,0.019666918484128857
