spec,iso,country,income_group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
cs_base,BRB,Barbados,High income,dd,-0.001768600093087367,0.0013575556896836735,-1.3027827193589911,0.2110884139451844,-0.004429409244867367,8.922090586926331e-4
cs_base,BRB,Barbados,High income,"L(dd, 1)",5.635569385459091e-4,0.00134719700742244,0.41831813420083913,0.6812753351130518,-0.002076949196002073,0.0032040630730938912
cs_base,BRB,Barbados,High income,"L(dd, 2)",-0.002936678161204202,0.0016737893213425285,-1.7545088403651208,0.09847142594760415,-0.006217305231035558,3.439489086271537e-4
cs_base,BRB,Barbados,High income,dy_bar,0.11006918152147084,0.06870497890954584,1.6020553862098321,0.12869942883261848,-0.02459257714123901,0.24473094018418068
cs_base,BRB,Barbados,High income,"L(dy_bar, 1)",-0.011952096286233154,0.06192814404417686,-0.19299942652418334,0.8493880289484764,-0.1333312586128198,0.10942706604035349
cs_base,BRB,Barbados,High income,"L(dy_bar, 2)",0.1979970794448333,0.06405596118129298,3.0910016147358466,0.00701076455437234,0.07244739552949908,0.3235467633601675
cs_base,BRB,Barbados,High income,dd_bar,-0.0041305585592478844,0.002190349053988443,-1.8857992299110875,0.0776113577873644,-0.008423642705065232,1.625255865694633e-4
cs_base,BRB,Barbados,High income,"L(dd_bar, 1)",0.007766704909987892,0.002491115442519749,3.1177619380545103,0.006628534746911613,0.0028841186426491836,0.0126492911773266
cs_base,BRB,Barbados,High income,"L(dd_bar, 2)",-0.011002305601633152,0.0022417891999419602,-4.9078234483054874,1.5768103728516975e-4,-0.015396212433519393,-0.00660839876974691
cs_base,BTN,Bhutan,Low income,(Intercept),3.357367777285547e-4,8.410441714872694e-4,0.3991904219903825,0.6936015446163768,-0.0013127097983864932,0.0019841833538436025
cs_base,BTN,Bhutan,Low income,"L(dy, 1)",0.6364545407246373,0.15098496129378733,4.215350557240073,3.5657404465246843e-4,0.3405240165888141,0.9323850648604604
cs_base,BTN,Bhutan,Low income,dd,-0.011250394651045567,0.006904370695969449,-1.6294598228355828,0.11745192394787694,-0.024782961215145685,0.0022821719130545516
cs_base,BTN,Bhutan,Low income,"L(dd, 1)",-0.01697707666259927,0.007629844853480629,-2.225088057308867,0.03664291857994013,-0.031931572575421306,-0.002022580749777238
cs_base,BTN,Bhutan,Low income,dy_bar,0.049050262288431325,0.3530614952634226,0.1389283820141147,0.8907706488710508,-0.642950268427877,0.7410507930047396
cs_base,BTN,Bhutan,Low income,dd_bar,-0.0016819217652566903,0.015141845054859262,-0.1110777292438965,0.9125618667962634,-0.03135993807278084,0.027996094542267463
cs_base,BTN,Bhutan,Low income,"L(dd_bar, 1)",0.0207020106762629,0.015090183761644987,1.3718859228793225,0.18392798347903777,-0.008874749496561272,0.05027877084908707
cs_base,BWA,Botswana,Upper middle income,(Intercept),-7.433816808555145e-4,5.27244319282382e-4,-1.4099377720509372,0.17193830875357607,-0.0017767805466489832,2.900171849379541e-4
cs_base,BWA,Botswana,Upper middle income,"L(dy, 1)",0.7499915049029995,0.13592077632143038,5.517857719774881,1.3031800108580706e-5,0.4835867833129959,1.016396226493003
cs_base,BWA,Botswana,Upper middle income,dd,-6.34064861629306e-4,0.002264428572591336,-0.2800109790629004,0.7819720320003959,-0.0050723448639083245,0.003804215140649712
cs_base,BWA,Botswana,Upper middle income,"L(dd, 1)",-0.0025559550067116134,0.0018932650874195801,-1.3500248980956198,0.19014515628350137,-0.00626675457805399,0.0011548445646307635
cs_base,BWA,Botswana,Upper middle income,dy_bar,0.026051920462571935,0.35694255389291046,0.07298631160236503,0.9424480290196369,-0.6735554851675325,0.7256593260926765
cs_base,BWA,Botswana,Upper middle income,dd_bar,0.006265482369641875,0.009412627603622386,0.66564647338546,0.5122581122105307,-0.012183267733458,0.02471423247274175
cs_base,CAF,Central African Republic,Low income,(Intercept),-0.001002899429552546,3.805618791487905e-4,-2.635312374943462,0.014790140746590444,-0.0017488007126841751,-2.5699814642091655e-4
cs_base,CAF,Central African Republic,Low income,"L(dy, 1)",0.806619549954725,0.07264157814631504,11.104102781605704,1.0229000281021154e-10,0.6642420567879475,0.9489970431215025
cs_base,CAF,Central African Republic,Low income,dd,0.0026071597018197394,0.0015490796287569435,1.6830378848322023,0.10589498516858319,-4.290363705438697e-4,0.005643355774183349
cs_base,CAF,Central African Republic,Low income,dy_bar,0.12435649149342835,0.20653339411617117,0.6021132419074087,0.5529888692886553,-0.28044896097426714,0.5291619439611238
cs_base,CAF,Central African Republic,Low income,"L(dy_bar, 1)",0.4210815462299562,0.17441239320248608,2.4142868433729747,0.02412427443071599,0.07923325555308347,0.7629298369068289
cs_base,CAF,Central African Republic,Low income,dd_bar,-0.018628475470106244,0.005240848590459407,-3.554476941771999,0.001687994294108519,-0.028900538707406682,-0.008356412232805806
cs_base,CAN,Canada,High income,(Intercept),0.0018482699785555402,7.207432731350124e-4,2.564394351564507,0.017334684579708097,4.35613163210916e-4,0.0032609267939001643
cs_base,CAN,Canada,High income,"L(dy, 1)",-0.28716474400717673,0.15025311770600894,-1.911206558582394,0.06851904800220421,-0.5816608547109543,0.007331366696600783
cs_base,CAN,Canada,High income,dd,-0.07035519512905329,0.016212598003704885,-4.339538617621667,2.4154472240564212e-4,-0.10213188721631486,-0.038578503041791716
cs_base,CAN,Canada,High income,dy_bar,1.560169752112686,0.38997555553689184,4.000686017267801,5.615843945092526e-4,0.7958176632603781,2.324521840964994
cs_base,CAN,Canada,High income,"L(dy_bar, 1)",0.721000048605841,0.47503557130198604,1.5177811771647145,0.14269601720923766,-0.21006967114605157,1.6520697683577334
cs_base,CAN,Canada,High income,dd_bar,-0.009135764856313943,0.0141175036288085,-0.6471232518524941,0.523958860697628,-0.0368060719687786,0.01853454225615072
cs_base,CHE,Switzerland,High income,(Intercept),-6.613789766510932e-4,0.0017250753864042436,-0.38339134733681124,0.70528339535336,-0.00404252673400341,0.002719768780701224
cs_base,CHE,Switzerland,High income,"L(dy, 1)",0.11769928336309354,0.19946788900345316,0.5900663207051635,0.5614424843635653,-0.27325777908367466,0.5086563458098617
cs_base,CHE,Switzerland,High income,dd,0.017476493188485626,0.04828087299371605,0.3619755009558394,0.7209872915934732,-0.07715401787919783,0.11210700425616908
cs_base,CHE,Switzerland,High income,"L(dd, 1)",0.08677525392761731,0.03627196836447715,2.392350287022207,0.026170960350783843,0.01568219593324209,0.15786831192199252
cs_base,CHE,Switzerland,High income,dy_bar,-0.6411181550942403,1.2098884585446892,-0.5298985626041985,0.6017404994581423,-3.012499533841831,1.7302632236533504
cs_base,CHE,Switzerland,High income,"L(dy_bar, 1)",-2.511647176917965,1.348124775188987,-1.86306729402393,0.07650018185246239,-5.15397173628838,0.13067738245244964
cs_base,CHE,Switzerland,High income,dd_bar,-0.10018181944594799,0.04744816970742544,-2.1113948138292455,0.046896175145726804,-0.19318023207250185,-0.007183406819394125
cs_base,CHE,Switzerland,High income,"L(dd_bar, 1)",0.05458117956415463,0.03624836038958469,1.5057558184021351,0.1470243355699833,-0.016465606799431362,0.12562796592774061
cs_base,CHL,Chile,Upper middle income,(Intercept),-0.0010110913364925523,0.001885343625143673,-0.5362902141595021,0.5971395517196276,-0.0047063648417741515,0.0026841821687890463
cs_base,CHL,Chile,Upper middle income,"L(dy, 1)",0.5300368281736227,0.20619928562009013,2.570507587258008,0.017446728661392158,0.1258862283582461,0.9341874279889995
cs_base,CHL,Chile,Upper middle income,dd,0.01589722754038309,0.01696077364347521,0.9372937741256122,0.35878390930880943,-0.01734588880082832,0.049140343881594495
cs_base,CHL,Chile,Upper middle income,"L(dd, 1)",-0.02270914419203005,0.017308767735542283,-1.3120023642930103,0.2030452182803777,-0.05663432895369293,0.011216040569632827
cs_base,CHL,Chile,Upper middle income,dy_bar,-0.38774879085340863,1.2752634507071041,-0.304053872663261,0.7639440891457112,-2.8872651542393326,2.111767572532515
cs_base,CHL,Chile,Upper middle income,dd_bar,-0.06538215439340218,0.04392335145429725,-1.488551128923599,0.15080115338443856,-0.1514719232438248,0.020707614457020435
cs_base,CHL,Chile,Upper middle income,"L(dd_bar, 1)",0.08210382760708587,0.04830448041915575,1.6997145377538636,0.1032818775960909,-0.01257295401445939,0.17678060922863115
cs_base,CHN,China,Lower middle income,(Intercept),0.0017031248608098324,0.001743342478466058,0.9769307418634046,0.3387677126691957,-0.001713826396983641,0.0051200761186033054
cs_base,CHN,China,Lower middle income,"L(dy, 1)",0.18079559194864608,0.20463120410512964,0.8835191716692535,0.3860980625074384,-0.220281568097408,0.5818727519947002
cs_base,CHN,China,Lower middle income,dd,0.03527409049767209,0.020359103250405203,1.732595491256229,0.09655812960058294,-0.004629751873122104,0.07517793286846629
cs_base,CHN,China,Lower middle income,"L(dd, 1)",0.024344386808935754,0.018594543952667894,1.3092220422777774,0.2033885899531292,-0.012100919338293319,0.06078969295616483
cs_base,CHN,China,Lower middle income,dy_bar,1.2138801569160815,0.6080879143729021,1.9962247698474815,0.05788105558246011,0.02202784474519337,2.4057324690869697
cs_base,CHN,China,Lower middle income,dd_bar,-0.015515009262918088,0.023618062787603998,-0.6569128637875068,0.5177568008544795,-0.06180641232662192,0.03077639380078575
cs_base,CIV,Cote d'Ivoire,Lower middle income,(Intercept),-3.7911729954644124e-5,0.001383395833154411,-0.027404831680169238,0.9783634514592351,-0.00274936756293729,0.0026735441030280014
cs_base,CIV,Cote d'Ivoire,Lower middle income,"L(dy, 1)",0.5207798362294961,0.17793900924862807,2.926732246226168,0.007380812039187524,0.1720193781021851,0.8695402943568071
cs_base,CIV,Cote d'Ivoire,Lower middle income,dd,0.0037941008427990973,0.007763629847847642,0.48870192386245187,0.6294887047995453,-0.01142261365898228,0.019010815344580476
cs_base,CIV,Cote d'Ivoire,Lower middle income,dy_bar,0.6060723189109232,0.7141884178978548,0.8486168407698895,0.404479549163724,-0.7937369801688723,2.0058816179907186
cs_base,CIV,Cote d'Ivoire,Lower middle income,dd_bar,0.015028068463924904,0.02307649468964406,0.6512283891482438,0.5210863870229808,-0.030201861127777452,0.06025799805562726
cs_base,CMR,Cameroon,Lower middle income,(Intercept),-5.007003100859536e-4,4.63599044966426e-4,-1.0800287781486144,0.2913251416827557,-0.0014093544382201486,4.079538180482413e-4
cs_base,CMR,Cameroon,Lower middle income,"L(dy, 1)",0.8361439349100168,0.13422433887426147,6.229450946994783,2.3477236235200963e-6,0.5730642307164644,1.0992236391035692
cs_base,CMR,Cameroon,Lower middle income,dd,-4.3523802658184605e-4,0.002267827498227032,-0.19191848891598298,0.8494903801151552,-0.004880179923106829,0.0040097038699431365
cs_base,CMR,Cameroon,Lower middle income,dy_bar,-0.2172188624990895,0.2432164889886687,-0.8931091119780518,0.3810487287986355,-0.6939231809168802,0.25948545591870115
cs_base,CMR,Cameroon,Lower middle income,"L(dy_bar, 1)",0.3178063809531202,0.2341165927441379,1.3574705544277481,0.1878031630254127,-0.1410621408253901,0.7766749027316304
cs_base,CMR,Cameroon,Lower middle income,dd_bar,-0.004354949193172227,0.008962255188769242,-0.48592113273336485,0.6316204355359754,-0.021920969363159938,0.013211070976815486
cs_base,COD,DR Congo,Low income,(Intercept),2.7638481255828993e-4,2.865692922072429e-4,0.9644606734709464,0.34443325005482284,-2.852910001679062e-4,8.38060625284486e-4
cs_base,COD,DR Congo,Low income,"L(dy, 1)",0.9318732855301038,0.10506975723722627,8.869091449655892,4.851197869161136e-9,0.7259365613451404,1.1378100097150674
cs_base,COD,DR Congo,Low income,dd,-3.3298288971601183e-5,8.105921618369945e-4,-0.041078967376318255,0.9675727761806641,-0.0016220589261721104,0.001555462348228908
cs_base,COD,DR Congo,Low income,dy_bar,0.06544005919324702,0.13494321665328293,0.4849451555715156,0.6321122409615262,-0.19904864544718753,0.3299287638336816
cs_base,COD,DR Congo,Low income,dd_bar,0.0040387488572133454,0.0047354937950474345,0.8528675217433983,0.4021643708542947,-0.005242818981079625,0.013320316695506316
cs_base,COG,Congo,Lower middle income,(Intercept),1.540844755277971e-4,1.1783700107355851e-4,1.3076068987160618,0.20339487502695938,-7.687604657637758e-5,3.850449976319718e-4
cs_base,COG,Congo,Lower middle income,"L(dy, 1)",0.7445684833284718,0.12817318115528176,5.809081717542981,5.4585265659308494e-6,0.49334904826411957,0.995787918392824
cs_base,COG,Congo,Lower middle income,dd,2.069451252141163e-4,4.923758387119472e-4,0.42029910678696936,0.678006251079246,-7.581115186613002e-4,0.0011720017690895327
cs_base,COG,Congo,Lower middle income,dy_bar,-0.08844620691611846,0.05628506048177172,-1.5713975637418447,0.12918201463883092,-0.19876492546039104,0.02187251162815411
cs_base,COG,Congo,Lower middle income,dd_bar,-0.005007699320336924,0.0019482185970982804,-2.5703990957665126,0.016788743143016597,-0.008826207770649554,-0.001189190870024294
cs_base,COL,Colombia,Lower middle income,(Intercept),-0.0018916980905627884,0.002316521646394155,-0.8166114456592118,0.42218264758959834,-0.006432080517495333,0.0026486843363697555
cs_base,COL,Colombia,Lower middle income,"L(dy, 1)",-0.30982883972752717,0.1905289563464511,-1.6261509309070346,0.1169780473221659,-0.6832655941665713,0.06360791471151694
cs_base,COL,Colombia,Lower middle income,dd,1.1628851514282942e-4,0.010879270565936716,0.0106889992704963,0.9915599328911068,-0.02120708179409313,0.02143965882437879
cs_base,COL,Colombia,Lower middle income,dy_bar,1.0540408359652227,1.138410963916373,0.9258878114974408,0.36372165193139905,-1.1772446533108687,3.2853263252413143
cs_base,COL,Colombia,Lower middle income,dd_bar,2.7833676379941967e-4,0.03928998002357626,0.007084166589863408,0.9944062577821735,-0.07673002408241006,0.07728669761000889
cs_base,COM,Comoros,Low income,(Intercept),-9.999190110279311e-4,9.609404241423486e-4,-1.0405629588539491,0.3088939010110983,-0.0028833622423469346,8.835242202910722e-4
cs_base,COM,Comoros,Low income,"L(dy, 1)",0.7248022899070424,0.1196358418305061,6.058404227504872,3.5276772109810287e-6,0.49031603991925043,0.9592885398948344
cs_base,COM,Comoros,Low income,dd,0.007033050349832996,0.0044847315914412975,1.568221019794124,0.13048598250990828,-0.0017570235693919476,0.01582312426905794
cs_base,COM,Comoros,Low income,"L(dd, 1)",0.005492356732410654,0.004261365232189431,1.288872563872859,0.21025585056409754,-0.002859919122680631,0.013844632587501939
cs_base,COM,Comoros,Low income,dy_bar,0.5218905248260572,0.4751957598187478,1.098264271181881,0.283453708579836,-0.40949316441868844,1.4532742140708028
cs_base,COM,Comoros,Low income,dd_bar,0.03236847859896454,0.012507167322620066,2.5879943686708287,0.01644561669016723,0.007854430646629208,0.05688252655129987
cs_base,CPV,Cabo Verde,Lower middle income,(Intercept),-9.326038974709845e-4,6.923221977736325e-4,-1.3470662943786131,0.19054128991705607,-0.0022895554051073044,4.243476101653353e-4
cs_base,CPV,Cabo Verde,Lower middle income,"L(dy, 1)",0.7551063532146376,0.13237336697079985,5.7043676571376025,7.078819104073019e-6,0.4956545539518699,1.0145581524774052
cs_base,CPV,Cabo Verde,Lower middle income,dd,-0.003279267707064691,0.004344335482882812,-0.7548375856296982,0.45769021806554877,-0.011794165253515003,0.005235629839385622
cs_base,CPV,Cabo Verde,Lower middle income,dy_bar,0.25411576692089916,0.2847686078200138,0.8923587781189402,0.3810609733830914,-0.3040307044063279,0.8122622382481262
cs_base,CPV,Cabo Verde,Lower middle income,dd_bar,0.011330055102999562,0.008732544150482325,1.297451797294809,0.2068091738299647,-0.005785731431945794,0.02844584163794492
cs_base,CRI,Costa Rica,Upper middle income,(Intercept),0.0011996862872174722,0.0015521078942565254,0.7729400073647157,0.4471040128046867,-0.0018424451855253176,0.0042418177599602615
cs_base,CRI,Costa Rica,Upper middle income,"L(dy, 1)",-0.4236979241502566,0.2542998208326377,-1.6661353624354491,0.10868688070180921,-0.9221255729822264,0.0747297246817133
cs_base,CRI,Costa Rica,Upper middle income,dd,-0.0035999689628688995,0.014671375039407355,-0.2453736581063038,0.8082532030893805,-0.03235586404010731,0.025155926114369516
cs_base,CRI,Costa Rica,Upper middle income,dy_bar,-0.57420468876897,0.7796155224490114,-0.7365229042197838,0.4685513732349035,-2.102251112769032,0.9538417352310924
cs_base,CRI,Costa Rica,Upper middle income,dd_bar,0.025553565818160894,0.03176836770657357,0.80437138143781,0.42907886267518824,-0.0367124348867233,0.0878195665230451
cs_base,CYP,Cyprus,High income,(Intercept),-0.0028823735944337307,0.004684685514679927,-0.6152757928790581,0.5444130602763764,-0.012064357203206387,0.0062996100143389265
cs_base,CYP,Cyprus,High income,"L(dy, 1)",-0.3946178761461433,0.1945385597891989,-2.02848153380877,0.05424441287749514,-0.7759134533329731,-0.013322298959313472
cs_base,CYP,Cyprus,High income,dd,0.08018286017751215,0.052263597606238776,1.5342009323893275,0.1386223659636582,-0.02225379113071585,0.18261951148574015
cs_base,CYP,Cyprus,High income,dy_bar,-1.1167900463136031,2.3707502198921566,-0.47107031223407625,0.6420279155982258,-5.76346047730223,3.529880384675024
cs_base,CYP,Cyprus,High income,dd_bar,0.08580361117593094,0.10387372318608211,0.8260376979288603,0.41726944365809127,-0.11778888626879,0.2893961086206519
cs_base,CYP,Cyprus,High income,"L(dd_bar, 1)",-0.14217486453834227,0.0954373064577088,-1.4897200037947878,0.1498841728259819,-0.3292319851954515,0.04488225611876698
