spec,iso,country,income_group,variable,sum_beta,lr_multiplier
ctrl,DMA,Dominica,Upper middle income,d_inf,0.0020786821278146973,0.017498006596750798
ctrl,DMA,Dominica,Upper middle income,d_gov,-0.002528749361345083,-0.02128659904959268
ctrl,DMA,Dominica,Upper middle income,d_log_gdp,-0.004788934795904355,-0.04031247083373868
ctrl,DNK,Denmark,High income,dd,0.00664108424868974,0.00829922046808281
ctrl,DNK,Denmark,High income,d_inf,0.1013549614241419,0.12666112021676895
ctrl,DNK,Denmark,High income,d_gov,-0.2938661773863726,-0.36723825551880546
ctrl,DNK,Denmark,High income,d_log_gdp,-0.06254484922663757,-0.07816095586760173
ctrl,DZA,Algeria,Lower middle income,dd,-0.010237392101017016,-0.013499131692952148
ctrl,DZA,Algeria,Lower middle income,d_inf,-0.007839999624826854,-0.010337905041042563
ctrl,DZA,Algeria,Lower middle income,d_gov,-0.34533133957654755,-0.4553574958005455
ctrl,DZA,Algeria,Lower middle income,d_log_gdp,-0.10292230239846151,-0.1357144183312714
ctrl,ECU,Ecuador,Lower middle income,dd,0.011161537633321152,0.00795153205880639
ctrl,ECU,Ecuador,Lower middle income,d_inf,0.05022174551609671,0.03577820840099019
ctrl,ECU,Ecuador,Lower middle income,d_gov,-0.14372440930734023,-0.10238994713672571
ctrl,ECU,Ecuador,Lower middle income,d_log_gdp,-0.010541683013914315,-0.0075099447040947506
ctrl,EGY,Egypt,Lower middle income,dd,-0.006673267314565227,-0.0172206151174647
ctrl,EGY,Egypt,Lower middle income,d_inf,-0.014545867270927753,-0.03753615283410735
ctrl,EGY,Egypt,Lower middle income,d_gov,-0.015425959548448859,-0.03980726377041956
ctrl,EGY,Egypt,Lower middle income,d_log_gdp,0.009913203895487239,0.02558139226530589
ctrl,ESP,Spain,High income,dd,-0.0015239637052006996,-0.0015387127058058808
ctrl,ESP,Spain,High income,d_inf,0.05607261339028907,0.056615287081273426
ctrl,ESP,Spain,High income,d_gov,-0.08445048046322692,-0.08526779663893987
ctrl,ESP,Spain,High income,d_log_gdp,-0.014177366095153847,-0.014314575387214881
ctrl,EST,Estonia,High income,dd,0.026580974763452933,0.04157535054931175
ctrl,EST,Estonia,High income,d_inf,0.03922449556569687,0.06135110423060838
ctrl,EST,Estonia,High income,d_gov,-0.17291888688412202,-0.27046274272412235
ctrl,EST,Estonia,High income,d_log_gdp,-0.07775834368218312,-0.12162196554076529
ctrl,ETH,Ethiopia,Low income,dd,0.007266917062995416,0.02133623666030179
ctrl,ETH,Ethiopia,Low income,d_inf,0.02211313370258171,0.06492588946442426
ctrl,ETH,Ethiopia,Low income,d_gov,-0.03820778214783405,-0.11218103565852619
ctrl,ETH,Ethiopia,Low income,d_log_gdp,0.010873859722708249,0.03192650231775091
ctrl,FIN,Finland,High income,dd,0.030191486172465684,0.025811717138452536
ctrl,FIN,Finland,High income,d_inf,-0.07279170902433067,-0.06223208068088029
ctrl,FIN,Finland,High income,d_gov,-0.10916829780005613,-0.09333165009515902
ctrl,FIN,Finland,High income,d_log_gdp,0.18839645940922706,0.16106647060626578
ctrl,FJI,Fiji,Lower middle income,dd,0.0049992311254684774,0.023364414934908553
ctrl,FJI,Fiji,Lower middle income,d_inf,0.007910616272193216,0.036971069417608034
ctrl,FJI,Fiji,Lower middle income,d_gov,-0.023062328483124242,-0.1077841369045286
ctrl,FJI,Fiji,Lower middle income,d_log_gdp,-0.008607638278539997,-0.04022867263024656
ctrl,FRA,France,High income,dd,-0.007748132776195002,-0.012117260986279695
ctrl,FRA,France,High income,d_inf,0.404246991668158,0.632199581815507
ctrl,FRA,France,High income,d_gov,0.1699281092605735,0.26574960810449577
ctrl,FRA,France,High income,d_log_gdp,0.004102166634025041,0.006415355176463604
ctrl,GAB,Gabon,Upper middle income,dd,0.0012332299442124627,0.00961426726769599
ctrl,GAB,Gabon,Upper middle income,d_inf,2.751966030804912e-4,0.002145434195459389
ctrl,GAB,Gabon,Upper middle income,d_gov,-0.0021915524656428422,-0.017085354791091918
ctrl,GAB,Gabon,Upper middle income,d_log_gdp,0.0015762468334113932,0.012288428777939063
ctrl,GBR,United Kingdom,High income,dd,0.01192767617624568,0.00923557072183145
ctrl,GBR,United Kingdom,High income,d_inf,0.015244945480957763,0.011804124295413818
ctrl,GBR,United Kingdom,High income,d_gov,-0.34327724479814,-0.26579873771577883
ctrl,GBR,United Kingdom,High income,d_log_gdp,0.11847877413939702,0.09173782733802466
ctrl,GEO,Georgia,Lower middle income,dd,0.006883509694547034,0.005384052402177651
ctrl,GEO,Georgia,Lower middle income,d_inf,-5.90540188385865e-4,-4.619008995338656e-4
ctrl,GEO,Georgia,Lower middle income,d_gov,-0.25456670997765396,-0.1991136160461006
ctrl,GEO,Georgia,Lower middle income,d_log_gdp,-0.06140888488798624,-0.04803198787649416
ctrl,GHA,Ghana,Low income,dd,0.003328548812741533,0.012877567960535337
ctrl,GHA,Ghana,Low income,d_inf,-8.640526362126181e-4,-0.0033428671683330743
ctrl,GHA,Ghana,Low income,d_gov,-0.024547705045940317,-0.0949707388379584
ctrl,GHA,Ghana,Low income,d_log_gdp,0.0011754832011632971,0.004547737065324939
ctrl,GIN,Guinea,Low income,dd,0.009019528704604306,0.03492800893654106
ctrl,GIN,Guinea,Low income,d_inf,-0.00846269238216714,-0.032771667437639075
ctrl,GIN,Guinea,Low income,d_gov,0.05355413309179512,0.20738769180523292
ctrl,GIN,Guinea,Low income,d_log_gdp,0.012454637889698833,0.0482304250875898
ctrl,GMB,Gambia,Low income,dd,0.0014004545756936342,0.004666130920045204
ctrl,GMB,Gambia,Low income,d_inf,-5.80501810464148e-4,-0.0019341558762142534
ctrl,GMB,Gambia,Low income,d_gov,-0.013774354949569618,-0.045894343629125284
ctrl,GMB,Gambia,Low income,d_log_gdp,0.019698404383450264,0.06563249916452757
ctrl,GNB,Guinea-Bissau,Low income,dd,0.06511504389107449,-0.17506446799584854
ctrl,GNB,Guinea-Bissau,Low income,d_inf,-0.10997043060712652,0.29566001616640086
ctrl,GNB,Guinea-Bissau,Low income,d_gov,-0.18047418511777324,0.4852122538299944
ctrl,GNB,Guinea-Bissau,Low income,d_log_gdp,0.13374532888227306,-0.35957980596423067
ctrl,GNQ,Equatorial Guinea,Low income,dd,0,0
ctrl,GNQ,Equatorial Guinea,Low income,d_inf,0,0
ctrl,GNQ,Equatorial Guinea,Low income,d_gov,0,0
ctrl,GNQ,Equatorial Guinea,Low income,d_log_gdp,0,0
ctrl,GRC,Greece,High income,dd,-0.18743045144608667,-0.206893515625295
ctrl,GRC,Greece,High income,d_inf,-1.196427630049035,-1.3206665014264571
ctrl,GRC,Greece,High income,d_gov,-7.216598362912996e-4,-7.965980952611059e-4
ctrl,GRC,Greece,High income,d_log_gdp,-0.20124807016654048,-0.22214597696542515
ctrl,GRD,Grenada,Upper middle income,dd,-0.0016466845252310072,0.09473558851003612
ctrl,GRD,Grenada,Upper middle income,d_inf,0.05868820638279475,-3.376397655460172
ctrl,GRD,Grenada,Upper middle income,d_gov,0.018131935153796543,-1.0431503553358241
ctrl,GRD,Grenada,Upper middle income,d_log_gdp,-0.006145439154139599,0.3535539358022205
ctrl,GTM,Guatemala,Lower middle income,dd,-0.0054387478661529366,-0.004390518195816913
ctrl,GTM,Guatemala,Lower middle income,d_inf,-0.008209553014776895,-0.006627295983918663
ctrl,GTM,Guatemala,Lower middle income,d_gov,-0.047878404515659834,-0.03865062536193254
ctrl,GTM,Guatemala,Lower middle income,d_log_gdp,-0.01940066964648923,-0.01566150797760637
ctrl,GUY,Guyana,Lower middle income,dd,-0.012824546784537219,-0.010969666163334463
ctrl,GUY,Guyana,Lower middle income,d_inf,-0.0026198097501069534,-0.0022408930976627103
ctrl,GUY,Guyana,Lower middle income,d_gov,-0.06730947555220042,-0.0575741574998204
ctrl,GUY,Guyana,Lower middle income,d_log_gdp,-0.009914073735620641,-0.008480149905146539
ctrl,HND,Honduras,Lower middle income,dd,-0.01236541809210852,-0.009342781753821307
ctrl,HND,Honduras,Lower middle income,d_inf,-0.02852973963111146,-0.02155585269186558
ctrl,HND,Honduras,Lower middle income,d_gov,0.037160335024382055,0.028076761937653426
ctrl,HND,Honduras,Lower middle income,d_log_gdp,-0.033516630097297086,-0.025323734126098577
ctrl,HRV,Croatia,Upper middle income,dd,-0.022129418611891546,-0.022055440705223917
ctrl,HRV,Croatia,Upper middle income,d_inf,6.064773797358713e-4,6.044499461290066e-4
ctrl,HRV,Croatia,Upper middle income,d_gov,0.18132933402705328,0.18072315612495748
ctrl,HRV,Croatia,Upper middle income,d_log_gdp,-0.010621827939361441,-0.010586319523631286
ctrl,HTI,Haiti,Low income,dd,-7.128940922025099e-4,-5.879963044877481e-4
ctrl,HTI,Haiti,Low income,d_inf,-0.0045268782419123615,-0.0037337771573990484
ctrl,HTI,Haiti,Low income,d_gov,-0.14993576023451874,-0.12366727946374147
ctrl,HTI,Haiti,Low income,d_log_gdp,-0.003701696605620213,-0.0030531658885191463
ctrl,HUN,Hungary,Upper middle income,dd,-0.0034010141349644072,-0.004299092146573928
ctrl,HUN,Hungary,Upper middle income,d_inf,-0.03774563201873646,-0.04771281263167039
ctrl,HUN,Hungary,Upper middle income,d_gov,-0.08865836641514863,-0.11206965677236977
ctrl,HUN,Hungary,Upper middle income,d_log_gdp,0.0482909175324925,0.061042705521410716
ctrl,IDN,Indonesia,Lower middle income,dd,-0.03955153715364972,-0.018381628127573907
ctrl,IDN,Indonesia,Lower middle income,d_inf,0.18057175259718633,0.0839209559338067
ctrl,IDN,Indonesia,Lower middle income,d_gov,2.7980351731739224,1.300390471332385
ctrl,IDN,Indonesia,Lower middle income,d_log_gdp,-0.08654340567722675,-0.040221159897593374
ctrl,IND,India,Low income,dd,0.001051225886759502,0.0011657514759016586
ctrl,IND,India,Low income,d_inf,-0.3093265342687531,-0.3430260502534989
ctrl,IND,India,Low income,d_gov,0.18738986591266205,0.20780501651276057
ctrl,IND,India,Low income,d_log_gdp,0.2139460380122081,0.23725434534804518
ctrl,IRL,Ireland,High income,dd,-0.01741834406037189,-0.013540637063171143
ctrl,IRL,Ireland,High income,d_inf,0.09438814224771189,0.0733752630452949
ctrl,IRL,Ireland,High income,d_gov,0.26542575397718016,0.20633613559168704
ctrl,IRL,Ireland,High income,d_log_gdp,0.12016964368775171,0.09341723447112228
ctrl,IRN,Iran,Lower middle income,dd,-0.014123148297806,-0.008861312496861956
ctrl,IRN,Iran,Lower middle income,d_inf,0.027613885596226375,0.017325830215828716
ctrl,IRN,Iran,Lower middle income,d_gov,-0.18881114542405852,-0.11846611868778184
ctrl,IRN,Iran,Lower middle income,d_log_gdp,-0.03014010793135837,-0.018910862467570667
ctrl,ISL,Iceland,High income,dd,-0.024993302461761693,-0.02669124261658163
ctrl,ISL,Iceland,High income,d_inf,0.14223974739536543,0.15190291932246625
ctrl,ISL,Iceland,High income,d_gov,0.19532952209250332,0.20859939066989786
ctrl,ISL,Iceland,High income,d_log_gdp,-0.22941146959026903,-0.24499672275117182
ctrl,ISR,Israel,High income,dd,0.0016954176702948828,0.007088658868044022
ctrl,ISR,Israel,High income,d_inf,0.004879226247661687,0.02040038334840786
ctrl,ISR,Israel,High income,d_gov,-0.007012919734131671,-0.02932150380123559
ctrl,ISR,Israel,High income,d_log_gdp,-0.008881234974076103,-0.03713305939958582
ctrl,ITA,Italy,High income,dd,0.001432306739018316,0.0015172279239947352
ctrl,ITA,Italy,High income,d_inf,-0.06317663430725735,-0.06692236453531682
ctrl,ITA,Italy,High income,d_gov,-0.04354236133435893,-0.04612397937779529
ctrl,ITA,Italy,High income,d_log_gdp,0.08840328910187077,0.09364470273334558
ctrl,JAM,Jamaica,Lower middle income,dd,-4.837741923238812e-4,-3.900086377245597e-4
ctrl,JAM,Jamaica,Lower middle income,d_inf,0.006203153477972846,0.00500085262076335
ctrl,JAM,Jamaica,Lower middle income,d_gov,0.045606380468286675,0.03676691026559834
ctrl,JAM,Jamaica,Lower middle income,d_log_gdp,0.00915610304736856,0.007381458814940641
ctrl,JOR,Jordan,Lower middle income,dd,0.05004932750103728,0.10801694079934228
ctrl,JOR,Jordan,Lower middle income,d_inf,0.29779220844226156,0.6426980132579505
ctrl,JOR,Jordan,Lower middle income,d_gov,-0.2027424841529196,-0.43756078256603215
ctrl,JOR,Jordan,Lower middle income,d_log_gdp,-0.0209875948490144,-0.04529562940240476
ctrl,JPN,Japan,High income,dd,0.0968203566543072,0.11795715797458467
ctrl,JPN,Japan,High income,d_inf,-0.02511317176158586,-0.03059561512772511
ctrl,JPN,Japan,High income,d_gov,-0.29330664149626634,-0.3573382606872563
ctrl,JPN,Japan,High income,d_log_gdp,-0.11744077765295499,-0.14307921227484358
ctrl,KAZ,Kazakhstan,Upper middle income,dd,-0.010982441542173264,-0.0107734598425461
ctrl,KAZ,Kazakhstan,Upper middle income,d_inf,7.063160831404032e-4,6.928757989411328e-4
ctrl,KAZ,Kazakhstan,Upper middle income,d_gov,-0.049128139730659444,-0.04819329458707197
ctrl,KAZ,Kazakhstan,Upper middle income,d_log_gdp,-0.07907205538816549,-0.07756741614519055
ctrl,KEN,Kenya,Low income,dd,-0.10361395754125234,-0.2526734389110669
ctrl,KEN,Kenya,Low income,d_inf,-0.07164640748094768,-0.17471723495000321
ctrl,KEN,Kenya,Low income,d_gov,0.9699872125798823,2.3654149548794146
ctrl,KEN,Kenya,Low income,d_log_gdp,0.01783071479160911,0.043482057162468335
ctrl,KGZ,Kyrgyzstan,Low income,dd,-0.024460256944969814,-0.021564216162592076
ctrl,KGZ,Kyrgyzstan,Low income,d_inf,1.5501355334346725e-4,1.3666028856321774e-4
ctrl,KGZ,Kyrgyzstan,Low income,d_gov,-0.04114128225101967,-0.036270244652914285
ctrl,KGZ,Kyrgyzstan,Low income,d_log_gdp,-0.08649996825888559,-0.07625856170638294
ctrl,KHM,Cambodia,Low income,dd,-0.06917649316486858,-0.06530574051442764
ctrl,KHM,Cambodia,Low income,d_inf,-0.0035277119507717424,-0.0033303197477455187
ctrl,KHM,Cambodia,Low income,d_gov,0.3409101002082388,0.3218345643784856
ctrl,KHM,Cambodia,Low income,d_log_gdp,-0.04572193227544241,-0.043163573468258346
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,dd,3.236414683455966e-4,0.010904216499541347
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_inf,-0.006352568822020037,-0.21403247895777658
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_gov,0.011244906712008151,0.37886645964029414
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_log_gdp,-6.340921661051975e-4,-0.021364005963818204
ctrl,KWT,Kuwait,High income,dd,-1.3998690595629266e-4,-1.163518286923864e-4
ctrl,KWT,Kuwait,High income,d_inf,-1.9267209067956852e-5,-1.6014176422723753e-5
ctrl,KWT,Kuwait,High income,d_gov,0.00952722162085433,0.00791866675223286
ctrl,KWT,Kuwait,High income,d_log_gdp,0.032966984893605555,0.027400912625663038
ctrl,LAO,Lao PDR,Low income,dd,-0.006699023169388101,-0.02224830426581839
ctrl,LAO,Lao PDR,Low income,d_inf,4.556362055771266e-4,0.0015132255374971084
ctrl,LAO,Lao PDR,Low income,d_gov,0.059332974157880546,0.19705232071634143
ctrl,LAO,Lao PDR,Low income,d_log_gdp,-0.004430294247138193,-0.01471356821810165
ctrl,LBN,Lebanon,Upper middle income,dd,-0.012094453403232995,-0.012211621236645376
ctrl,LBN,Lebanon,Upper middle income,d_inf,-0.0035339899571867656,-0.0035682263077500744
ctrl,LBN,Lebanon,Upper middle income,d_gov,0.0012225467508966234,0.0012343904572033187
ctrl,LBN,Lebanon,Upper middle income,d_log_gdp,7.196783201299932e-4,7.266503714259164e-4
ctrl,LCA,Saint Lucia,Upper middle income,dd,-7.821145457405222e-4,-0.011183678424085571
ctrl,LCA,Saint Lucia,Upper middle income,d_inf,0.005288985101904762,0.07562870284361937
ctrl,LCA,Saint Lucia,Upper middle income,d_gov,-3.2125876791332504e-4,-0.004593770529940443
ctrl,LCA,Saint Lucia,Upper middle income,d_log_gdp,-9.50334842598571e-4,-0.013589108312470215
ctrl,LKA,Sri Lanka,Lower middle income,dd,0.01600587815434979,0.054099298944628525
ctrl,LKA,Sri Lanka,Lower middle income,d_inf,0.028778600047521353,0.09727064470721661
ctrl,LKA,Sri Lanka,Lower middle income,d_gov,0.046858126706114306,0.15837880185102152
ctrl,LKA,Sri Lanka,Lower middle income,d_log_gdp,-0.011545375687386625,-0.03902295923515033
ctrl,LSO,Lesotho,Lower middle income,dd,-0.0017592273230245619,-0.007240286692063669
ctrl,LSO,Lesotho,Lower middle income,d_inf,-0.00709386449555213,-0.029195551950696903
ctrl,LSO,Lesotho,Lower middle income,d_gov,-0.015599036728936925,-0.0641994906282828
ctrl,LSO,Lesotho,Lower middle income,d_log_gdp,-0.011332517127043338,-0.04664017655287969
ctrl,LTU,Lithuania,Upper middle income,dd,-0.041286478293591215,-0.03182806064946035
ctrl,LTU,Lithuania,Upper middle income,d_inf,0.003739364008506451,0.0028827042017683336
ctrl,LTU,Lithuania,Upper middle income,d_gov,-0.007994718300056403,-0.006163189243705592
ctrl,LTU,Lithuania,Upper middle income,d_log_gdp,-0.09776441024873711,-0.07536732865972105
ctrl,LUX,Luxembourg,High income,dd,-0.046144655254572606,-0.046892465500937494
ctrl,LUX,Luxembourg,High income,d_inf,-0.08777407766448701,-0.08919652527582174
ctrl,LUX,Luxembourg,High income,d_gov,-0.5378592708687515,-0.5465757012253992
ctrl,LUX,Luxembourg,High income,d_log_gdp,-0.155809826266263,-0.15833484642132634
ctrl,LVA,Latvia,High income,dd,-0.020133623730259242,-0.015123203714200392
ctrl,LVA,Latvia,High income,d_inf,-0.022436576515311835,-0.0168530475107839
ctrl,LVA,Latvia,High income,d_gov,0.29097670976490925,0.21856473115909492
ctrl,LVA,Latvia,High income,d_log_gdp,-0.01957860825592973,-0.01470630846497589
ctrl,MAR,Morocco,Lower middle income,dd,0,0
ctrl,MAR,Morocco,Lower middle income,d_inf,0,0
ctrl,MAR,Morocco,Lower middle income,d_gov,0,0
ctrl,MAR,Morocco,Lower middle income,d_log_gdp,0,0
ctrl,MDA,Moldova,Lower middle income,dd,-0.02727431826488737,-0.029445888500533424
ctrl,MDA,Moldova,Lower middle income,d_inf,-0.001377359109799819,-0.001487023887397133
ctrl,MDA,Moldova,Lower middle income,d_gov,0.10610976467605769,0.11455818140435334
ctrl,MDA,Moldova,Lower middle income,d_log_gdp,-0.05432989783638961,-0.058655622421010384
ctrl,MDG,Madagascar,Low income,dd,-0.010882591819912723,-0.023266128543451788
ctrl,MDG,Madagascar,Low income,d_inf,-0.008567143512084157,-0.0183158815014664
ctrl,MDG,Madagascar,Low income,d_gov,0.07943875748031076,0.16983383861619694
ctrl,MDG,Madagascar,Low income,d_log_gdp,0.04255978235193613,0.09098947965406812
ctrl,MDV,Maldives,Lower middle income,dd,0.0010345045325717084,0.007977998438723866
ctrl,MDV,Maldives,Lower middle income,d_inf,0.024255887572890412,0.18705904816610133
ctrl,MDV,Maldives,Lower middle income,d_gov,-0.006818415536990321,-0.05258295811759403
ctrl,MDV,Maldives,Lower middle income,d_log_gdp,-0.0175487182759245,-0.13533401024245978
ctrl,MEX,Mexico,Upper middle income,dd,0.00833353426677849,0.011226458771090644
ctrl,MEX,Mexico,Upper middle income,d_inf,0.019207693925921893,0.025875502163195462
ctrl,MEX,Mexico,Upper middle income,d_gov,-0.2049110502796779,-0.27604439893843097
ctrl,MEX,Mexico,Upper middle income,d_log_gdp,0.09332184384663537,0.12571782857639974
ctrl,MKD,North Macedonia,Lower middle income,dd,-0.05589389952049334,-0.04835320783275654
ctrl,MKD,North Macedonia,Lower middle income,d_inf,-5.475157231195474e-4,-4.7364992921982097e-4
ctrl,MKD,North Macedonia,Lower middle income,d_gov,0.3070418325364652,0.26561856784643767
ctrl,MKD,North Macedonia,Lower middle income,d_log_gdp,-0.13671181542354138,-0.11826791261798154
ctrl,MLI,Mali,Low income,dd,0.007994152287527662,0.01977806272847904
ctrl,MLI,Mali,Low income,d_inf,-0.006909448613842077,-0.01709443392978374
ctrl,MLI,Mali,Low income,d_gov,-0.032353096163949976,-0.08004370474521098
ctrl,MLI,Mali,Low income,d_log_gdp,-0.04729684030569663,-0.11701551844144635
ctrl,MLT,Malta,High income,dd,-0.015775118172082277,-0.010254919727903336
ctrl,MLT,Malta,High income,d_inf,0.0264927608556603,0.01722213000129145
ctrl,MLT,Malta,High income,d_gov,0.3261603847678696,0.2120268468185472
